x_station,y_station,priceB
百鸽笼,上川,11
百鸽笼,流塘,11
百鸽笼,宝安客运站,11
百鸽笼,宝田一路,11
百鸽笼,平峦山,12
百鸽笼,西乡桃源,12
百鸽笼,钟屋南,12
百鸽笼,黄田,12
百鸽笼,兴围,12
百鸽笼,福围,13
百鸽笼,怀德,19
百鸽笼,桥头西,26
百鸽笼,福海西,26
百鸽笼,国展,26
百鸽笼,国展北,26
百鸽笼,海上田园南,26
百鸽笼,海上田园东,27
百鸽笼,罗湖北,7
百鸽笼,石芽岭,7
百鸽笼,六约北,8
百鸽笼,四联,8
百鸽笼,坳背,9
百鸽笼,嶂背,10
百鸽笼,南约,10
百鸽笼,宝龙,11
百鸽笼,锦龙,11
百鸽笼,坪山围,11
百鸽笼,坪山广场,12
百鸽笼,坪山中心,12
百鸽笼,坑梓,12
百鸽笼,沙田,13
百鸽笼,大运中心,10
百鸽笼,龙城公园,10
百鸽笼,黄阁坑,10
百鸽笼,愉园,10
百鸽笼,回龙埔,11
百鸽笼,尚景,11
百鸽笼,盛平,11
百鸽笼,龙园,11
百鸽笼,新塘围,11
百鸽笼,龙东,11
百鸽笼,宝龙同乐,12
百鸽笼,坪山,12
百鸽笼,新和,12
百鸽笼,六和,11
百鸽笼,坪环,11
百鸽笼,东纵纪念馆,12
百鸽笼,沙壆,12
百鸽笼,燕子湖,12
百鸽笼,石井,12
百鸽笼,技术大学,12
百鸽笼,田心,12
百鸽笼,国展南,26
百鸽笼,会展城,26
布心,罗湖,7
布心,国贸,7
布心,老街,7
布心,大剧院,7
布心,科学馆,7
布心,华强路,8
布心,岗厦,8
布心,会展中心,8
布心,购物公园,9
布心,香蜜湖,9
布心,车公庙,9
布心,竹子林,9
布心,侨城东,9
布心,华侨城,10
布心,世界之窗,10
布心,白石洲,10
布心,高新园,10
布心,深大,10
布心,桃园,11
布心,大新,15
布心,鲤鱼门,17
布心,前海湾,17
布心,新安,15
布心,宝安中心,11
布心,宝体,12
布心,坪洲,12
布心,西乡,12
布心,固戍,12
布心,后瑞,13
布心,机场东,13
布心,赤湾,18
布心,蛇口港,18
布心,海上世界,17
布心,水湾,17
布心,东角头,17
布心,湾厦,17
布心,海月,17
布心,登良,17
布心,后海,16
布心,科苑,10
布心,红树湾,10
布心,侨城北,10
布心,深康,10
布心,安托山,9
布心,侨香,9
布心,香蜜,9
布心,香梅北,9
布心,景田,9
布心,莲花西,9
布心,福田,8
布心,市民中心,8
布心,岗厦北,8
布心,华强北,8
布心,燕南,8
布心,湖贝,7
布心,黄贝岭,7
布心,新秀,7
布心,莲塘口岸,7
布心,仙湖路,8
布心,莲塘,8
布心,梧桐山南,8
布心,沙头角,9
布心,海山,9
布心,盐田港西,10
布心,深外高中,10
布心,盐田路,10
布心,鸿安围,10
布心,盐田墟,11
布心,大梅沙,11
布心,小梅沙,11
布心,福保,9
布心,益田,9
布心,石厦,9
布心,少年宫,8
布心,莲花村,8
布心,华新,7
布心,通新岭,7
布心,红岭,7
布心,晒布,7
布心,翠竹,6
布心,田贝,6
布心,水贝,6
布心,草埔,7
布心,布吉,6
布心,木棉湾,7
布心,大芬,7
布心,丹竹头,7
布心,六约,8
布心,塘坑,9
布心,横岗,9
布心,永湖,9
布心,荷坳,9
布心,大运,10
布心,爱联,10
布心,吉祥,10
布心,龙城广场,10
布心,南联,11
布心,双龙,11
布心,福田口岸,9
布心,福民,9
布心,莲花北,8
布心,上梅林,8
布心,民乐,9
布心,白石龙,9
布心,深圳北站,9
布心,红山,9
布心,上塘,10
布心,龙胜,10
布心,龙华,10
布心,清湖,10
布心,清湖北,10
布心,竹村,11
布心,茜坑,11
布心,长湖,11
布心,观澜,11
布心,松元厦,11
布心,观澜湖,11
布心,牛湖,12
布心,荔湾,20
布心,铁路公园,20
布心,妈湾,20
布心,前湾公园,20
布心,前湾,20
布心,桂湾,20
布心,临海,11
布心,宝华,11
布心,翻身,11
布心,灵芝,11
布心,洪浪北,11
布心,兴东,11
布心,留仙洞,11
布心,西丽,10
布心,大学城,10
布心,塘朗,10
布心,长岭陂,9
布心,民治,9
布心,五和,8
布心,坂田,8
布心,杨美,8
布心,上水径,7
布心,下水径,7
布心,长龙,7
布心,百鸽笼,6
布心,布心,6
布心,太安,6
布心,怡景,6
布心,体育中心,7
布心,八卦岭,7
布心,银湖,7
布心,翰岭,8
布心,梅林关,8
布心,上芬,10
布心,元芬,10
布心,阳台山东,10
布心,官田,11
布心,上屋,11
布心,长圳,12
布心,凤凰城,12
布心,光明大街,12
布心,光明,12
布心,科学公园,13
布心,楼村,13
布心,红花山,13
布心,公明广场,13
布心,合水口,13
布心,薯田埔,13
布心,松岗公园,19
布心,溪头,25
布心,松岗,30
布心,圳美,13
布心,中大,13
布心,深理工,13
布心,西丽湖,11
布心,茶光,11
布心,珠光,10
布心,龙井,10
布心,桃源村,10
布心,深云,10
布心,农林,9
布心,上沙,9
布心,沙尾,9
布心,皇岗村,9
布心,皇岗口岸,8
布心,赤尾,8
布心,华强南,8
布心,黄木岗,7
布心,红岭北,7
布心,笋岗,7
布心,洪湖,6
布心,梦海,16
布心,怡海,15
布心,荔林,15
布心,南油西,15
布心,南油,15
布心,南山书城,15
布心,深大南,15
布心,粤海门,15
布心,高新南,15
布心,红树湾南,14
布心,深湾,14
布心,深圳湾公园,10
布心,下沙,9
布心,香梅,9
布心,梅景,9
布心,下梅林,8
布心,梅村,8
布心,孖岭,8
布心,泥岗,7
布心,园岭,7
布心,红岭南,7
布心,鹿丹村,7
布心,人民南,8
布心,向西村,8
布心,文锦,8
布心,冬瓜岭,8
布心,雅宝,9
布心,南坑,9
布心,光雅园,9
布心,坂田北,9
布心,贝尔路,9
布心,华为,9
布心,岗头,9
布心,雪象,9
布心,甘坑,10
布心,凉帽山,10
布心,上李朗,10
布心,木古,10
布心,华南城,10
布心,禾花,11
布心,平湖,11
布心,双拥街,11
布心,南山,17
布心,宝安,20
布心,碧海湾,22
布心,机场,23
布心,机场北,26
布心,福永,25
布心,桥头,26
布心,塘尾,28
布心,马安山,29
布心,沙井,29
布心,后亭,29
布心,碧头,30
布心,左炮台东,18
布心,太子湾,18
布心,花果山,17
布心,四海,17
布心,南光,17
布心,南头古城,17
布心,中山公园,17
布心,同乐南,17
布心,新安公园,11
布心,上川,11
布心,流塘,11
布心,宝安客运站,12
布心,宝田一路,12
布心,平峦山,12
布心,西乡桃源,12
布心,钟屋南,12
布心,黄田,12
布心,兴围,13
布心,福围,13
布心,怀德,19
布心,桥头西,26
布心,福海西,27
布心,国展,26
布心,国展北,26
布心,海上田园南,27
布心,海上田园东,27
布心,罗湖北,7
布心,石芽岭,7
布心,六约北,8
布心,四联,9
布心,坳背,9
布心,嶂背,10
布心,南约,11
布心,宝龙,11
布心,锦龙,11
布心,坪山围,12
布心,坪山广场,12
布心,坪山中心,12
布心,坑梓,12
布心,沙田,13
布心,大运中心,10
布心,龙城公园,10
布心,黄阁坑,10
布心,愉园,11
布心,回龙埔,11
布心,尚景,11
布心,盛平,11
布心,龙园,11
布心,新塘围,11
布心,龙东,11
布心,宝龙同乐,12
布心,坪山,12
布心,新和,12
布心,六和,12
布心,坪环,12
布心,东纵纪念馆,12
布心,沙壆,12
布心,燕子湖,12
布心,石井,12
布心,技术大学,12
布心,田心,13
布心,国展南,26
布心,会展城,27
太安,罗湖,7
太安,国贸,7
太安,老街,7
太安,大剧院,7
太安,科学馆,7
太安,华强路,7
太安,岗厦,8
太安,会展中心,8
太安,购物公园,8
太安,香蜜湖,9
太安,车公庙,9
太安,竹子林,9
太安,侨城东,9
太安,华侨城,9
太安,世界之窗,10
太安,白石洲,10
太安,高新园,10
太安,深大,10
太安,桃园,11
太安,大新,15
太安,鲤鱼门,17
太安,前海湾,17
太安,新安,15
太安,宝安中心,11
太安,宝体,16
太安,坪洲,16
太安,西乡,16
太安,固戍,16
太安,后瑞,17
太安,机场东,17
太安,赤湾,18
太安,蛇口港,17
太安,海上世界,17
太安,水湾,17
太安,东角头,17
太安,湾厦,17
太安,海月,17
太安,登良,17
太安,后海,16
太安,科苑,10
太安,红树湾,10
太安,侨城北,10
太安,深康,9
太安,安托山,9
太安,侨香,9
太安,香蜜,9
太安,香梅北,9
太安,景田,9
太安,莲花西,8
太安,福田,8
太安,市民中心,8
太安,岗厦北,8
太安,华强北,7
太安,燕南,7
太安,湖贝,7
太安,黄贝岭,6
太安,新秀,7
太安,莲塘口岸,7
太安,仙湖路,7
太安,莲塘,8
太安,梧桐山南,8
太安,沙头角,9
太安,海山,9
太安,盐田港西,9
太安,深外高中,10
太安,盐田路,10
太安,鸿安围,10
太安,盐田墟,10
太安,大梅沙,11
太安,小梅沙,11
太安,福保,9
太安,益田,9
太安,石厦,9
太安,少年宫,8
太安,莲花村,8
太安,华新,7
太安,通新岭,7
太安,红岭,7
太安,晒布,6
太安,翠竹,6
太安,田贝,6
太安,水贝,6
太安,草埔,6
太安,布吉,7
太安,木棉湾,7
太安,大芬,7
太安,丹竹头,7
太安,六约,8
太安,塘坑,9
太安,横岗,9
太安,永湖,9
太安,荷坳,10
太安,大运,10
太安,爱联,10
太安,吉祥,10
太安,龙城广场,11
太安,南联,11
太安,双龙,11
太安,福田口岸,8
太安,福民,8
太安,莲花北,8
太安,上梅林,8
太安,民乐,8
太安,白石龙,9
太安,深圳北站,9
太安,红山,9
太安,上塘,9
太安,龙胜,10
太安,龙华,10
太安,清湖,10
太安,清湖北,10
太安,竹村,11
太安,茜坑,11
太安,长湖,11
太安,观澜,11
太安,松元厦,11
太安,观澜湖,11
太安,牛湖,12
太安,荔湾,20
太安,铁路公园,20
太安,妈湾,20
太安,前湾公园,19
太安,前湾,19
太安,桂湾,19
太安,临海,11
太安,宝华,11
太安,翻身,11
太安,灵芝,11
太安,洪浪北,11
太安,兴东,11
太安,留仙洞,11
太安,西丽,10
太安,大学城,10
太安,塘朗,10
太安,长岭陂,9
太安,民治,9
太安,五和,8
太安,坂田,8
太安,杨美,8
太安,上水径,7
太安,下水径,7
太安,长龙,7
太安,百鸽笼,6
太安,布心,6
太安,太安,6
太安,怡景,6
太安,体育中心,7
太安,八卦岭,7
太安,银湖,7
太安,翰岭,8
太安,梅林关,8
太安,上芬,9
太安,元芬,10
太安,阳台山东,10
太安,官田,11
太安,上屋,11
太安,长圳,12
太安,凤凰城,12
太安,光明大街,12
太安,光明,12
太安,科学公园,12
太安,楼村,13
太安,红花山,13
太安,公明广场,13
太安,合水口,13
太安,薯田埔,13
太安,松岗公园,19
太安,溪头,25
太安,松岗,30
太安,圳美,13
太安,中大,13
太安,深理工,13
太安,西丽湖,11
太安,茶光,10
太安,珠光,10
太安,龙井,10
太安,桃源村,10
太安,深云,10
太安,农林,9
太安,上沙,9
太安,沙尾,9
太安,皇岗村,9
太安,皇岗口岸,8
太安,赤尾,8
太安,华强南,7
太安,黄木岗,7
太安,红岭北,6
太安,笋岗,6
太安,洪湖,6
太安,梦海,15
太安,怡海,15
太安,荔林,15
太安,南油西,15
太安,南油,15
太安,南山书城,15
太安,深大南,15
太安,粤海门,14
太安,高新南,14
太安,红树湾南,14
太安,深湾,10
太安,深圳湾公园,10
太安,下沙,9
太安,香梅,9
太安,梅景,8
太安,下梅林,8
太安,梅村,8
太安,孖岭,8
太安,泥岗,7
太安,园岭,7
太安,红岭南,7
太安,鹿丹村,7
太安,人民南,7
太安,向西村,8
太安,文锦,8
太安,冬瓜岭,8
太安,雅宝,9
太安,南坑,9
太安,光雅园,9
太安,坂田北,9
太安,贝尔路,9
太安,华为,9
太安,岗头,9
太安,雪象,9
太安,甘坑,10
太安,凉帽山,10
太安,上李朗,10
太安,木古,11
太安,华南城,11
太安,禾花,11
太安,平湖,11
太安,双拥街,11
太安,南山,17
太安,宝安,20
太安,碧海湾,22
太安,机场,23
太安,机场北,25
太安,福永,26
太安,桥头,26
太安,塘尾,28
太安,马安山,28
太安,沙井,29
太安,后亭,29
太安,碧头,30
太安,左炮台东,18
太安,太子湾,18
太安,花果山,17
太安,四海,17
太安,南光,17
太安,南头古城,17
太安,中山公园,17
太安,同乐南,17
太安,新安公园,17
太安,上川,11
太安,流塘,12
太安,宝安客运站,12
太安,宝田一路,12
太安,平峦山,12
太安,西乡桃源,12
太安,钟屋南,12
太安,黄田,12
太安,兴围,13
太安,福围,19
太安,怀德,25
太安,桥头西,26
太安,福海西,26
太安,国展,26
太安,国展北,26
太安,海上田园南,26
太安,海上田园东,27
太安,罗湖北,7
太安,石芽岭,7
太安,六约北,9
太安,四联,9
太安,坳背,9
太安,嶂背,10
太安,南约,11
太安,宝龙,11
太安,锦龙,12
太安,坪山围,12
太安,坪山广场,12
太安,坪山中心,12
太安,坑梓,13
太安,沙田,13
太安,大运中心,10
太安,龙城公园,10
太安,黄阁坑,11
太安,愉园,11
太安,回龙埔,11
太安,尚景,11
太安,盛平,11
太安,龙园,11
太安,新塘围,11
太安,龙东,11
太安,宝龙同乐,12
太安,坪山,12
太安,新和,12
太安,六和,12
太安,坪环,12
太安,东纵纪念馆,12
太安,沙壆,12
太安,燕子湖,12
太安,石井,12
太安,技术大学,13
太安,田心,13
太安,国展南,26
太安,会展城,26
怡景,罗湖,7
怡景,国贸,7
怡景,老街,7
怡景,大剧院,7
怡景,科学馆,7
怡景,华强路,7
怡景,岗厦,8
怡景,会展中心,8
怡景,购物公园,8
怡景,香蜜湖,9
怡景,车公庙,9
怡景,竹子林,9
怡景,侨城东,9
怡景,华侨城,9
怡景,世界之窗,10
怡景,白石洲,10
怡景,高新园,10
怡景,深大,10
怡景,桃园,11
怡景,大新,15
怡景,鲤鱼门,17
怡景,前海湾,17
怡景,新安,17
怡景,宝安中心,11
怡景,宝体,17
怡景,坪洲,20
怡景,西乡,20
怡景,固戍,20
怡景,后瑞,20
怡景,机场东,21
怡景,赤湾,17
怡景,蛇口港,17
怡景,海上世界,17
怡景,水湾,17
怡景,东角头,17
怡景,湾厦,17
怡景,海月,17
怡景,登良,16
怡景,后海,16
怡景,科苑,10
怡景,红树湾,10
怡景,侨城北,10
怡景,深康,9
怡景,安托山,9
怡景,侨香,9
怡景,香蜜,9
怡景,香梅北,9
怡景,景田,9
怡景,莲花西,8
怡景,福田,8
怡景,市民中心,8
怡景,岗厦北,8
怡景,华强北,7
怡景,燕南,7
怡景,湖贝,6
怡景,黄贝岭,6
怡景,新秀,6
怡景,莲塘口岸,6
怡景,仙湖路,7
怡景,莲塘,7
怡景,梧桐山南,8
怡景,沙头角,9
怡景,海山,9
怡景,盐田港西,9
怡景,深外高中,9
怡景,盐田路,10
怡景,鸿安围,10
怡景,盐田墟,10
怡景,大梅沙,11
怡景,小梅沙,11
怡景,福保,9
怡景,益田,9
怡景,石厦,8
怡景,少年宫,8
怡景,莲花村,8
怡景,华新,7
怡景,通新岭,7
怡景,红岭,7
怡景,晒布,7
怡景,翠竹,7
怡景,田贝,6
怡景,水贝,7
怡景,草埔,7
怡景,布吉,7
怡景,木棉湾,7
怡景,大芬,8
怡景,丹竹头,8
怡景,六约,9
怡景,塘坑,9
怡景,横岗,9
怡景,永湖,10
怡景,荷坳,10
怡景,大运,10
怡景,爱联,10
怡景,吉祥,11
怡景,龙城广场,11
怡景,南联,11
怡景,双龙,11
怡景,福田口岸,8
怡景,福民,8
怡景,莲花北,8
怡景,上梅林,8
怡景,民乐,9
怡景,白石龙,9
怡景,深圳北站,9
怡景,红山,9
怡景,上塘,10
怡景,龙胜,10
怡景,龙华,10
怡景,清湖,11
怡景,清湖北,11
怡景,竹村,11
怡景,茜坑,11
怡景,长湖,11
怡景,观澜,12
怡景,松元厦,12
怡景,观澜湖,12
怡景,牛湖,12
怡景,荔湾,20
怡景,铁路公园,20
怡景,妈湾,20
怡景,前湾公园,19
怡景,前湾,19
怡景,桂湾,19
怡景,临海,11
怡景,宝华,11
怡景,翻身,11
怡景,灵芝,11
怡景,洪浪北,11
怡景,兴东,11
怡景,留仙洞,11
怡景,西丽,11
怡景,大学城,11
怡景,塘朗,10
怡景,长岭陂,10
怡景,民治,9
怡景,五和,9
怡景,坂田,9
怡景,杨美,8
怡景,上水径,8
怡景,下水径,8
怡景,长龙,7
怡景,百鸽笼,7
怡景,布心,6
怡景,太安,6
怡景,怡景,6
怡景,体育中心,7
怡景,八卦岭,7
怡景,银湖,7
怡景,翰岭,8
怡景,梅林关,9
怡景,上芬,10
怡景,元芬,10
怡景,阳台山东,10
怡景,官田,11
怡景,上屋,11
怡景,长圳,12
怡景,凤凰城,12
怡景,光明大街,12
怡景,光明,13
怡景,科学公园,13
怡景,楼村,13
怡景,红花山,13
怡景,公明广场,13
怡景,合水口,13
怡景,薯田埔,19
怡景,松岗公园,25
怡景,溪头,30
怡景,松岗,30
怡景,圳美,13
怡景,中大,13
怡景,深理工,13
怡景,西丽湖,11
怡景,茶光,10
怡景,珠光,10
怡景,龙井,10
怡景,桃源村,10
怡景,深云,10
怡景,农林,9
怡景,上沙,9
怡景,沙尾,9
怡景,皇岗村,8
怡景,皇岗口岸,8
怡景,赤尾,8
怡景,华强南,7
怡景,黄木岗,7
怡景,红岭北,7
怡景,笋岗,7
怡景,洪湖,6
怡景,梦海,15
怡景,怡海,15
怡景,荔林,15
怡景,南油西,15
怡景,南油,15
怡景,南山书城,15
怡景,深大南,14
怡景,粤海门,14
怡景,高新南,14
怡景,红树湾南,14
怡景,深湾,14
怡景,深圳湾公园,9
怡景,下沙,9
怡景,香梅,9
怡景,梅景,9
怡景,下梅林,9
怡景,梅村,8
怡景,孖岭,8
怡景,泥岗,7
怡景,园岭,7
怡景,红岭南,7
怡景,鹿丹村,8
怡景,人民南,8
怡景,向西村,8
怡景,文锦,8
怡景,冬瓜岭,8
怡景,雅宝,9
怡景,南坑,9
怡景,光雅园,9
怡景,坂田北,9
怡景,贝尔路,9
怡景,华为,9
怡景,岗头,9
怡景,雪象,10
怡景,甘坑,10
怡景,凉帽山,10
怡景,上李朗,11
怡景,木古,11
怡景,华南城,11
怡景,禾花,11
怡景,平湖,11
怡景,双拥街,11
怡景,南山,17
怡景,宝安,19
怡景,碧海湾,22
怡景,机场,23
怡景,机场北,25
怡景,福永,26
怡景,桥头,26
怡景,塘尾,28
怡景,马安山,28
怡景,沙井,28
怡景,后亭,29
怡景,碧头,30
怡景,左炮台东,18
怡景,太子湾,17
怡景,花果山,17
怡景,四海,17
怡景,南光,17
怡景,南头古城,17
怡景,中山公园,17
怡景,同乐南,17
怡景,新安公园,17
怡景,上川,17
怡景,流塘,18
怡景,宝安客运站,18
怡景,宝田一路,18
怡景,平峦山,18
怡景,西乡桃源,18
怡景,钟屋南,18
怡景,黄田,18
怡景,兴围,19
怡景,福围,25
怡景,怀德,26
怡景,桥头西,26
怡景,福海西,26
怡景,国展,26
怡景,国展北,26
怡景,海上田园南,26
怡景,海上田园东,26
怡景,罗湖北,8
怡景,石芽岭,8
怡景,六约北,9
怡景,四联,9
怡景,坳背,10
怡景,嶂背,11
怡景,南约,11
怡景,宝龙,11
怡景,锦龙,12
怡景,坪山围,12
怡景,坪山广场,12
怡景,坪山中心,12
怡景,坑梓,13
怡景,沙田,13
怡景,大运中心,10
怡景,龙城公园,11
怡景,黄阁坑,11
怡景,愉园,11
怡景,回龙埔,11
怡景,尚景,11
怡景,盛平,11
怡景,龙园,12
怡景,新塘围,11
怡景,龙东,11
怡景,宝龙同乐,13
怡景,坪山,12
怡景,新和,12
怡景,六和,12
怡景,坪环,12
怡景,东纵纪念馆,12
怡景,沙壆,12
怡景,燕子湖,12
怡景,石井,13
怡景,技术大学,13
怡景,田心,13
怡景,国展南,26
怡景,会展城,26
体育中心,罗湖,7
体育中心,国贸,6
体育中心,老街,6
体育中心,大剧院,6
体育中心,科学馆,6
体育中心,华强路,6
体育中心,岗厦,7
体育中心,会展中心,7
体育中心,购物公园,7
体育中心,香蜜湖,7
体育中心,车公庙,8
体育中心,竹子林,8
体育中心,侨城东,8
体育中心,华侨城,9
体育中心,世界之窗,9
体育中心,白石洲,9
体育中心,高新园,9
体育中心,深大,9
体育中心,桃园,10
体育中心,大新,10
体育中心,鲤鱼门,14
体育中心,前海湾,18
体育中心,新安,19
体育中心,宝安中心,19
体育中心,宝体,19
体育中心,坪洲,19
体育中心,西乡,19
体育中心,固戍,20
体育中心,后瑞,20
体育中心,机场东,20
体育中心,赤湾,17
体育中心,蛇口港,17
体育中心,海上世界,17
体育中心,水湾,16
体育中心,东角头,16
体育中心,湾厦,16
体育中心,海月,16
体育中心,登良,16
体育中心,后海,15
体育中心,科苑,15
体育中心,红树湾,9
体育中心,侨城北,9
体育中心,深康,9
体育中心,安托山,9
体育中心,侨香,8
体育中心,香蜜,8
体育中心,香梅北,8
体育中心,景田,8
体育中心,莲花西,7
体育中心,福田,7
体育中心,市民中心,7
体育中心,岗厦北,7
体育中心,华强北,6
体育中心,燕南,6
体育中心,湖贝,7
体育中心,黄贝岭,7
体育中心,新秀,7
体育中心,莲塘口岸,8
体育中心,仙湖路,8
体育中心,莲塘,8
体育中心,梧桐山南,9
体育中心,沙头角,9
体育中心,海山,10
体育中心,盐田港西,10
体育中心,深外高中,10
体育中心,盐田路,10
体育中心,鸿安围,11
体育中心,盐田墟,11
体育中心,大梅沙,11
体育中心,小梅沙,11
体育中心,福保,8
体育中心,益田,8
体育中心,石厦,7
体育中心,少年宫,7
体育中心,莲花村,6
体育中心,华新,6
体育中心,通新岭,6
体育中心,红岭,6
体育中心,晒布,6
体育中心,翠竹,7
体育中心,田贝,7
体育中心,水贝,7
体育中心,草埔,7
体育中心,布吉,8
体育中心,木棉湾,8
体育中心,大芬,8
体育中心,丹竹头,9
体育中心,六约,9
体育中心,塘坑,9
体育中心,横岗,10
体育中心,永湖,10
体育中心,荷坳,10
体育中心,大运,11
体育中心,爱联,11
体育中心,吉祥,11
体育中心,龙城广场,11
体育中心,南联,11
体育中心,双龙,11
体育中心,福田口岸,7
体育中心,福民,7
体育中心,莲花北,7
体育中心,上梅林,7
体育中心,民乐,7
体育中心,白石龙,8
体育中心,深圳北站,8
体育中心,红山,8
体育中心,上塘,9
体育中心,龙胜,9
体育中心,龙华,9
体育中心,清湖,9
体育中心,清湖北,10
体育中心,竹村,10
体育中心,茜坑,10
体育中心,长湖,10
体育中心,观澜,11
体育中心,松元厦,11
体育中心,观澜湖,11
体育中心,牛湖,11
体育中心,荔湾,19
体育中心,铁路公园,19
体育中心,妈湾,19
体育中心,前湾公园,19
体育中心,前湾,18
体育中心,桂湾,18
体育中心,临海,19
体育中心,宝华,19
体育中心,翻身,17
体育中心,灵芝,11
体育中心,洪浪北,11
体育中心,兴东,10
体育中心,留仙洞,10
体育中心,西丽,10
体育中心,大学城,9
体育中心,塘朗,9
体育中心,长岭陂,9
体育中心,民治,8
体育中心,五和,8
体育中心,坂田,8
体育中心,杨美,9
体育中心,上水径,8
体育中心,下水径,8
体育中心,长龙,8
体育中心,百鸽笼,8
体育中心,布心,7
体育中心,太安,7
体育中心,怡景,7
体育中心,体育中心,6
体育中心,八卦岭,6
体育中心,银湖,6
体育中心,翰岭,7
体育中心,梅林关,7
体育中心,上芬,9
体育中心,元芬,9
体育中心,阳台山东,9
体育中心,官田,10
体育中心,上屋,11
体育中心,长圳,11
体育中心,凤凰城,11
体育中心,光明大街,12
体育中心,光明,12
体育中心,科学公园,12
体育中心,楼村,12
体育中心,红花山,12
体育中心,公明广场,13
体育中心,合水口,13
体育中心,薯田埔,13
体育中心,松岗公园,13
体育中心,溪头,19
体育中心,松岗,25
体育中心,圳美,12
体育中心,中大,12
体育中心,深理工,12
体育中心,西丽湖,10
体育中心,茶光,10
体育中心,珠光,10
体育中心,龙井,9
体育中心,桃源村,9
体育中心,深云,9
体育中心,农林,8
体育中心,上沙,8
体育中心,沙尾,8
体育中心,皇岗村,7
体育中心,皇岗口岸,7
体育中心,赤尾,6
体育中心,华强南,6
体育中心,黄木岗,6
体育中心,红岭北,6
体育中心,笋岗,6
体育中心,洪湖,6
体育中心,梦海,15
体育中心,怡海,15
体育中心,荔林,14
体育中心,南油西,14
体育中心,南油,14
体育中心,南山书城,14
体育中心,深大南,14
体育中心,粤海门,13
体育中心,高新南,13
体育中心,红树湾南,13
体育中心,深湾,13
体育中心,深圳湾公园,9
体育中心,下沙,9
体育中心,香梅,8
体育中心,梅景,7
体育中心,下梅林,7
体育中心,梅村,7
体育中心,孖岭,7
体育中心,泥岗,6
体育中心,园岭,6
体育中心,红岭南,6
体育中心,鹿丹村,6
体育中心,人民南,7
体育中心,向西村,7
体育中心,文锦,7
体育中心,冬瓜岭,7
体育中心,雅宝,8
体育中心,南坑,8
体育中心,光雅园,8
体育中心,坂田北,8
体育中心,贝尔路,9
体育中心,华为,9
体育中心,岗头,9
体育中心,雪象,9
体育中心,甘坑,10
体育中心,凉帽山,10
体育中心,上李朗,10
体育中心,木古,10
体育中心,华南城,10
体育中心,禾花,11
体育中心,平湖,11
体育中心,双拥街,11
体育中心,南山,16
体育中心,宝安,19
体育中心,碧海湾,21
体育中心,机场,22
体育中心,机场北,24
体育中心,福永,25
体育中心,桥头,25
体育中心,塘尾,27
体育中心,马安山,27
体育中心,沙井,28
体育中心,后亭,28
体育中心,碧头,30
体育中心,左炮台东,17
体育中心,太子湾,17
体育中心,花果山,16
体育中心,四海,16
体育中心,南光,16
体育中心,南头古城,16
体育中心,中山公园,16
体育中心,同乐南,17
体育中心,新安公园,17
体育中心,上川,17
体育中心,流塘,17
体育中心,宝安客运站,17
体育中心,宝田一路,17
体育中心,平峦山,17
体育中心,西乡桃源,18
体育中心,钟屋南,18
体育中心,黄田,18
体育中心,兴围,18
体育中心,福围,24
体育中心,怀德,25
体育中心,桥头西,25
体育中心,福海西,26
体育中心,国展,25
体育中心,国展北,25
体育中心,海上田园南,26
体育中心,海上田园东,26
体育中心,罗湖北,7
体育中心,石芽岭,9
体育中心,六约北,9
体育中心,四联,10
体育中心,坳背,10
体育中心,嶂背,11
体育中心,南约,11
体育中心,宝龙,12
体育中心,锦龙,12
体育中心,坪山围,12
体育中心,坪山广场,12
体育中心,坪山中心,13
体育中心,坑梓,13
体育中心,沙田,14
体育中心,大运中心,11
体育中心,龙城公园,11
体育中心,黄阁坑,11
体育中心,愉园,11
体育中心,回龙埔,11
体育中心,尚景,11
体育中心,盛平,12
体育中心,龙园,12
体育中心,新塘围,12
体育中心,龙东,12
体育中心,宝龙同乐,13
体育中心,坪山,13
体育中心,新和,12
体育中心,六和,12
体育中心,坪环,12
体育中心,东纵纪念馆,12
体育中心,沙壆,13
体育中心,燕子湖,13
体育中心,石井,13
体育中心,技术大学,13
体育中心,田心,13
体育中心,国展南,25
体育中心,会展城,26
八卦岭,罗湖,7
八卦岭,国贸,7
八卦岭,老街,6
八卦岭,大剧院,6
八卦岭,科学馆,6
八卦岭,华强路,6
八卦岭,岗厦,7
八卦岭,会展中心,7
八卦岭,购物公园,7
八卦岭,香蜜湖,8
八卦岭,车公庙,8
八卦岭,竹子林,8
八卦岭,侨城东,9
八卦岭,华侨城,9
八卦岭,世界之窗,9
八卦岭,白石洲,9
八卦岭,高新园,9
八卦岭,深大,9
八卦岭,桃园,10
八卦岭,大新,10
八卦岭,鲤鱼门,14
八卦岭,前海湾,18
八卦岭,新安,18
八卦岭,宝安中心,19
八卦岭,宝体,19
八卦岭,坪洲,19
八卦岭,西乡,19
八卦岭,固戍,20
八卦岭,后瑞,20
八卦岭,机场东,20
八卦岭,赤湾,17
八卦岭,蛇口港,17
八卦岭,海上世界,17
八卦岭,水湾,16
八卦岭,东角头,16
八卦岭,湾厦,16
八卦岭,海月,16
八卦岭,登良,16
八卦岭,后海,15
八卦岭,科苑,15
八卦岭,红树湾,9
八卦岭,侨城北,9
八卦岭,深康,9
八卦岭,安托山,8
八卦岭,侨香,8
